name,shape_area,FIPS_ID,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBorn,White,Black,Asian,Hispanic,TwoOrMore,MedHouseIncome,GINI,PubAssistYes,LaborUnemp,MaleHead,FemaleHead,Nonfamily,GrandHead,SexRatio,Age6064,AgeOld,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,BelowPoverty,BelowPovertyOccupied,BelowPovertyMarried,EthHet,PubAssist,UnempRate,MedHouseIncome.s,BelowPoverty.s,UnempRate.s,AtLeastBachelor.s,White.s,Black.s,n_call,p_call,p_call.s,p_call_employment,p_call_income,p_call_childcare,p_call_housing,p_call_homeless,p_call_substance,p_call_utilities,p_call_health,p_call_mental,p_call_no_childcare,p_call_no_housing,p_called_before,income,poverty100,poverty200,child_poverty100,umemployed,ageu18,ageu20,age65p,afdc_medicaid,multi_assist_medicaid,fertility,fertility_white,fertility_black,fertility_hispanic,fertility_asian,infantmortality,infantmortality_white,infantmortality_black,infantmoratlity_hispanic,infantmortality_asian,lowbirthweight,teenagemoms,moms_no_care,moms_adeq_care,moms_pub_care,child_lead_poison,hiv,hiv_aids,hiv_death,tuberculosis,pertussis,hepb,syphilis,gonorrhea,chlamydia,motor_death,suicide,homicide,chronic_death,cancer_death,lung_cancer_death,breast_cancer_death,cardiovascular_death,substance_abuse,injection_drug,alcohol_other_drug,asthma,angina,pneumonia,PopDen,PopDen.s
North Andover,71655092.6835,2546365,29271,0.4960882785009053,0.5039117214990947,0.048682996822793895,0.18615694714905537,0.09688770455399542,0.0905674558436678,0.1333743295411841,0.17430221037887328,0.07502306036691606,0.019883160807625293,0.034505141607734616,0.07205083529773496,0.06856615763041919,0.6651976358853473,0.21099381640531584,0.011923063783266715,0.11188548392607017,0.8524478152437566,0.014075364695432338,0.06101602268456834,0.05254347306207509,0.017867513921628917,100286,0.4472,174,1028,0,0.0814404432132964,0.2984302862419206,0.0025884383088869713,0.9844745762711864,1.858095125392365e-6,0.19500529534351407,0.006543632738612545,0.034763048923879145,0.17780277081948775,0.2023925157200552,0.31767292060733093,0.19564439445836102,0.04457849803179797,0.02714585143908798,0.5850416645365779,0.03606212161095025,0.14963503649635038,0.5547445255474452,0.9999266650834809,0.016066481994459834,0.06368479742287202,0.7531539881508617,-0.35745009735063654,-0.11675641907114734,1.056811312911023,-0.22346030170880246,-0.2107753324249385,40,1.36654026169246,-0.41902478672301097,0.034163506542311504,0.034163506542311504,0.1024905196269345,0,0,0.034163506542311504,0.034163506542311504,0,0.06832701308462301,1.161559222438591,1.2640497420655257,0.275,34335,0.029,0.103,0.028,0.077,0.255,0.296,0.133,0.017,0.005,56,53.9,49.5,43.6,79.3,0,0,0,0,0,0.054,0.023,0.148,0.907,0.111,0,NA,55.3,0,NA,NA,NA,0,NA,136.3,0,14.1,0,639.4,176,30.3,6.4,181.2,707.5,217.4,129,129.8,NA,254.2,105.80063335157885,-0.09574994535391082
Rowe,62159737.1767,2558335,472,0.5063559322033898,0.4936440677966102,0.0423728813559322,0.2076271186440678,0.04025423728813559,0.1016949152542373,0.0614406779661017,0.13771186440677965,0.08686440677966102,0.014830508474576272,0.07203389830508475,0.1716101694915254,0.0635593220338983,0.701271186440678,0.2754237288135593,0.00423728813559322,0.019067796610169493,0.9682203389830508,0.00211864406779661,0,0.0211864406779661,0.00847457627118644,56477,0.3296,11,5,0,0.07407407407407407,0.42328042328042326,0.003246753246753247,1.0257510729613732,1.8403476012640046e-4,0.3220338983050847,0,0.05373134328358209,0.31044776119402984,0.31343283582089554,0.21791044776119403,0.07164179104477612,0.005970149253731343,0.026865671641791045,0.32238805970149254,0.045871559633027525,1,0.2,0.9999062096021258,0.0582010582010582,0.022026431718061675,-0.8950334306822796,-0.11976449342847774,-1.8531024367722504,-0.5704167416317718,0.7329418406433804,-0.50707848416118,1,2.1186440677966103,-0.16443275505971533,0,0,0,0,0,0,0,0,0,2.1186440677966103,2.1186440677966103,NA,28134,0.028,0.164,0,0.091,0.197,0.216,0.249,0.047,0.008,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,285.4,144.4,0,0,0,NA,NA,NA,0,0,NA,1.9666659515544411,-0.5246742934353474
Russell,46366324.5312,2558650,1561,0.5650224215246636,0.4349775784753363,0.05637411915438821,0.19154388212684176,0.05829596412556054,0.08520179372197309,0.14093529788597053,0.19410634208840488,0.06534272901985906,0.029468289557975657,0.04356181934657271,0.07687379884689302,0.05829596412556054,0.7648942985265855,0.20371556694426649,0.008968609865470852,0.02242152466367713,0.8936579115951313,0.0032030749519538757,0.003843689942344651,0.07623318385650224,0.020499679692504803,68798,0.3647,0,56,0,0.12048192771084337,0.2117039586919105,0.020038167938931296,1.2989690721649485,4.678418251412451e-5,0.20819987187700192,0,0.09418282548476455,0.38873499538319484,0.23915050784856878,0.19667590027700832,0.06555863342566944,0.008310249307479225,0.007386888273314866,0.2779316712834718,0.006550218340611353,1,0,0.9999195539005081,0,0.06278026905829596,-0.4314913003564759,-1.0725323004203504,-0.154457711408402,-0.8458391272597015,0.11697819927567076,-0.4802048706660845,5,3.2030749519538757,0.20265415469299233,0,0.6406149903907752,0,0,0,0,1.2812299807815504,0,0,3.2030749519538757,3.2030749519538757,NA,21318,0.09,0.212,0.147,0.091,0.261,0.268,0.099,0.09,0.015,75.9,76.9,0,0,0,0,0,0,0,0,0,0,0.375,0.75,0.208,0,NA,0,0,0,0,0,0,0,NA,0,56.3,0,387.3,83.6,83.6,0,172.9,986.6,NA,754.5,NA,0,580.3,8.719628903780823,-0.4967786991088504
North Reading,34957833.784,2548955,15396,0.4962327877370746,0.5037672122629254,0.044557027799428425,0.17653936087295402,0.06047025201351,0.10937905949597299,0.1328916601714731,0.19472590283190438,0.07462977396726422,0.03150168875032476,0.03689269940244219,0.08385294881787478,0.05455962587685113,0.7514289425824889,0.1655624837620161,0.010067550012990386,0.07294102364250454,0.8863341127565602,0.009288126786178227,0.07105741751104183,0.011626396466614706,0.013120290984671342,123103,0.3919,37,487,0,0.07330721880246223,0.24081328110427158,0.005423865006026517,0.9850438370293967,4.44234789248941e-6,0.20680696284749286,0.0023506012114637015,0.031009854443540368,0.23542175210197994,0.22403037700027123,0.33568393454479706,0.11997106952355122,0.03679594973329717,0.01708706265256306,0.5095380164542085,0.01253071253071253,1,0.7450980392156863,0.9999209141241586,0.006901697444506622,0.05581661891117479,1.6115778813124446,-0.9276231455709125,-0.44470688458279184,0.5890406365591792,0.056475960288990656,-0.32940933959114016,18,1.1691348402182384,-0.4858478062404944,0,0.06495193556767992,0.06495193556767992,0,0,0,0.06495193556767992,0,0,0.9742790335151987,1.0392309690828787,0.2222222222222222,30902,0.015,0.055,0.009,0.074,0.275,0.273,0.124,0.018,0.004,54.8,54.7,NA,NA,53.6,NA,0,0,0,NA,0.073,NA,0.083,0.867,0.054,0,NA,NA,0,0,NA,0,NA,NA,100.5,0,20.1,0,577.1,141.5,31.4,13.7,155.2,926,452.2,215.4,144.6,NA,350.1,114.06729932370413,-0.06160144461098344
Sterling,81873864.6748,2567385,7896,0.529128672745694,0.47087132725430597,0.08232016210739615,0.1636271529888551,0.04926545086119554,0.07852077001013172,0.14019756838905775,0.2296099290780142,0.054331306990881456,0.03254812563323202,0.030648429584599797,0.08966565349544073,0.04926545086119554,0.7828014184397163,0.1580547112462006,0.01038500506585613,0.04875886524822695,0.9288247213779128,0.011904761904761904,0.009498480243161094,0.03533434650455927,0.010511651469098278,87039,0.4172,25,238,0,0.14374090247452692,0.22016011644832606,0.008039816232771823,1.123722431414739,8.003616415632197e-6,0.2021276595744681,0.008445642407906559,0.053009883198562445,0.22551662174303683,0.2551662174303684,0.2842767295597484,0.1453728661275831,0.017070979335130278,0.01958670260557053,0.46630727762803237,0.027531497900139992,0,0.7627118644067796,0.9999135804176431,0.009097525473071324,0.05662621936711872,0.25477377547121544,-0.5641496497585584,-0.4109622452090747,0.32121156533537026,0.40749283201947095,-0.2645657042227536,9,1.1398176291793314,-0.49577187291921476,0,0,0,0,0,0,0.25329280648429586,0,0,1.0131712259371835,1.0131712259371835,0.2,28844,0.029,0.087,0.045,0.081,0.275,0.265,0.135,0.015,0.007,53.6,54.3,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.896,0.167,0,NA,NA,0,0,0,0,0,NA,77.3,0,0,0,534.1,107.7,8.3,10.8,201.9,644.3,180.4,128.9,161.3,NA,594.5,24.97811258355369,-0.4296170593510922
Stoughton,42615289.4572,2567945,28110,0.5281750266808964,0.4718249733191035,0.05727499110636784,0.1421913909640697,0.07666310921380291,0.12052650302383494,0.1289220917822839,0.13888295980078263,0.08178584133760228,0.027499110636784063,0.046424759871931696,0.10081821415866239,0.07901102810387763,0.7106723585912487,0.1183564567769477,0.01255780860903593,0.1584133760227677,0.7774813233724653,0.13628601921024547,0.022020633226609746,0.0344005691924582,0.020135183208822485,76179,0.4056,235,1144,0,0.13415442918048318,0.31075319753671243,0.007541316788789646,1.1194299932142049,2.629806848406822e-6,0.2537531127712558,0.011205032435620208,0.10020640849223511,0.26400629054452524,0.2879889915470808,0.22061136229604875,0.09770001965795164,0.021476312168272067,0.008010615293886377,0.3477983094161588,0.06419243986254296,0.2676659528907923,0.20556745182012848,0.9999375280605326,0.02226432970156324,0.07125062282012955,-0.15380243874339605,0.32415588936382517,0.19859178475032538,-0.4129916370549483,-0.84276193835435,2.8177642844322253,142,5.051583066524368,0.8283861781384627,0,0.17787264318747775,0.7470651013874067,0.03557452863749555,0.03557452863749555,0.03557452863749555,0.32017075773745995,0.03557452863749555,0.03557452863749555,4.16221985058698,4.873710423336891,0.4084507042253521,25480,0.046,0.138,0.051,0.083,0.224,0.234,0.164,0.038,0.007,54.7,51.1,58.6,71.1,64,NA,NA,NA,0,0,0.085,0.03,0.179,0.831,0.337,0,NA,164.3,0,NA,0,NA,NA,41.1,220.3,7.4,3.7,7.4,696,172.7,47.7,9.4,215.3,1418.9,604.9,548.9,154.1,NA,380.8,170.8414201161002,0.1729249185680228
Sturbridge,100858079.882,2568155,9420,0.5171974522292994,0.48280254777070064,0.05658174097664544,0.1918259023354565,0.03917197452229299,0.09394904458598727,0.16910828025477706,0.1587048832271762,0.08354564755838641,0.021125265392781315,0.029830148619957537,0.09331210191082802,0.06284501061571125,0.7053078556263269,0.20679405520169852,0.018046709129511677,0.06985138004246284,0.9438428874734607,0.002653927813163482,0.015817409766454352,0.026220806794055203,0.0061571125265392785,83806,0.4511,0,228,0.0016625103906899418,0.07564422277639235,0.23940149625935161,0,1.071240105540897,5.409279619186715e-6,0.20711252653927814,0.014453881686782894,0.04663984503054686,0.22068246163015945,0.2808821338101624,0.27626285203397405,0.12531664431530323,0.030844881537773806,0.019371181642080168,0.45179555952913125,0.03752276867030965,0.8543689320388349,0.2621359223300971,0.9999108215839272,0,0.046798029556650245,0.1331414641861474,-0.322058184211514,-0.8206071736621122,0.23130655594105803,0.5315585927376836,-0.4938134539104275,12,1.2738853503184713,-0.4503890770494713,0,0,0,0.10615711252653928,0.10615711252653928,0,0.10615711252653928,0,0.10615711252653928,1.167728237791932,1.0615711252653928,0.16666666666666666,25559,0.061,0.153,0.113,0.08,0.255,0.266,0.145,0.032,0.014,47.2,48.4,NA,0,NA,NA,NA,0,0,0,NA,NA,0.184,0.816,0.224,0,NA,68,0,0,NA,0,0,NA,68,10.8,10.8,0,595.3,124.5,20.7,14.7,164.7,1031.1,317.3,90.6,202.2,NA,308.9,24.19011743927382,-0.4328721627822214
Sudbury,64107017.7095,2568260,18397,0.5072022612382454,0.49279773876175464,0.049138446485840086,0.2514540414197967,0.04946458661738327,0.044681198021416534,0.12681415448170896,0.19274881774202315,0.08631842148176333,0.025384573571778007,0.035549274338207315,0.08425286731532315,0.05419361852475947,0.5679186823938686,0.3183127683861499,0.010327770832200902,0.10344077838778061,0.8659564059357504,0.004783388595966734,0.07631679078110562,0.016470076642930914,0.030928955808012176,165745,0.4576,70,418,0,0.05822200230908791,0.12485568200560779,0.006330738300966721,1.029230090447827,3.312162195465854e-6,0.19938033375006792,0.0011708622564188342,0.014133980095341642,0.07016810236681442,0.12829305009617797,0.36765074851551394,0.27138914443422263,0.07234256084302082,0.07602241364890859,0.7874048674416659,0.011119487372785525,1,0.4406779661016949,0.9999244001106232,0.011545439551377205,0.04568306010928962,3.2158602870711426,-0.9618175513235258,-0.8670797783125505,2.3105199044266436,-0.11186521281642291,-0.44104263479594824,18,0.9784203946295592,-0.550405886888257,0,0,0.1630700657715932,0,0,0.05435668859053106,0,0,0.1630700657715932,0.7609936402674349,0.9240637060390281,0.4444444444444444,53285,0.028,0.081,0.04,0.06,0.325,0.338,0.122,0.008,0.002,51.9,48.5,NA,NA,82.9,0,0,0,0,0,0.088,0,0.11,0.904,0.043,0,NA,58.7,0,0,NA,0,NA,NA,47,11.3,5.7,0,606.7,103,10.6,7.4,188,399.2,123.3,129.1,44.2,NA,230.6,74.32573361203903,-0.225768581738092
Sunderland,38202901.3057,2568400,3680,0.45461956521739133,0.5453804347826087,0.051358695652173915,0.07228260869565217,0.28858695652173916,0.18668478260869564,0.0953804347826087,0.10543478260869565,0.05516304347826087,0.011684782608695652,0.050543478260869565,0.0391304347826087,0.04375,0.592391304347826,0.2548913043478261,0.013858695652173913,0.1388586956521739,0.8005434782608696,0.030706521739130434,0.08097826086956522,0.05733695652173913,0.003532608695652174,47688,0.5023,0,58,0,0.06086387434554974,0.5445026178010471,0,0.833582461385152,1.690985349716446e-5,0.14510869565217394,0.009708737864077669,0.07304669440591771,0.13407304669440592,0.1807674526121128,0.2575127138233934,0.26629680998613037,0.01849283402681461,0.06981044845122515,0.6121128062875635,0.041666666666666664,0.5172413793103449,0,0.999934834224362,0,0.023596419853539462,-1.225694236090403,-0.22165030196186752,-1.787664376475035,1.22452620627168,-0.6522444163195302,0.2013664581658945,11,2.989130434782609,0.13023254367629059,0,0,0,0,0,0,1.0869565217391304,0,0,2.717391304347826,2.717391304347826,0.18181818181818182,20024,0.14,0.354,0.058,0.055,0.182,0.165,0.096,0.041,0.001,28.9,22,NA,NA,87.7,0,0,0,0,0,0,0,0.25,0.889,0.286,0,NA,NA,0,0,NA,0,0,NA,NA,0,0,0,429.1,110.7,44.3,0,229.8,337.4,NA,207.6,NA,NA,357.2,24.94877590179103,-0.4297382452926005
Swampscott,7873265.31534,2568645,14036,0.5371188372755771,0.4628811627244229,0.06982046166999145,0.1615844970076945,0.0634083784554004,0.09005414648047877,0.12396694214876033,0.16977771444856085,0.06640068395554288,0.03939868908520946,0.04182103163294386,0.09090909090909091,0.08285836420632658,0.6571672841265318,0.19100883442576233,0.010116842405243659,0.14170703904246224,0.9169278996865203,0.003989740666856654,0.008406953548019378,0.04516956397834141,0.025078369905956112,98612,0.4784,120,377,0,0.08106627715902867,0.3165966770129633,0.0166774262965354,1.160381714637525,5.786528976784932e-6,0.2549871758335708,0.0018185492018589614,0.04233178419882805,0.1714487775308143,0.22358052131743786,0.28692665184885835,0.18387553041018387,0.06061830672863205,0.031218427965245505,0.5626389169529198,0.04060913705583756,0.48026315789473684,0.5789473684210527,0.9999157116342368,0.021909804637575313,0.0482467366265677,0.6901745606559022,-0.24727455929952208,-0.7602241819362476,0.9180187028120365,0.3092126409574542,-0.4607102669241698,21,1.4961527500712453,-0.37515011612904153,0,0.07124536905101168,0.07124536905101168,0,0,0,0.07124536905101168,0,0,1.2824166429182102,1.353662011969222,0.19047619047619047,35487,0.037,0.097,0.041,0.072,0.24,0.246,0.178,0.019,0.003,55,53.8,NA,61,66.7,NA,NA,0,0,0,0.08,0,0.089,0.95,0.112,0,NA,98,0,0,0,0,0,0,84,0,14.5,0,544.1,155.6,54.2,16.5,150.5,987.2,280.1,126,83.5,0,163.2,461.72803300260244,1.3745389368139522
Warwick,97542245.7817,2573265,730,0.5150684931506849,0.4849315068493151,0.03424657534246575,0.10136986301369863,0.06712328767123288,0.06575342465753424,0.07808219178082192,0.17671232876712328,0.10273972602739725,0.0589041095890411,0.10273972602739725,0.11643835616438356,0.0958904109589041,0.7219178082191781,0.25205479452054796,0.010958904109589041,0.015068493150684932,0.9534246575342465,0,0.012328767123287671,0.01780821917808219,0.01643835616438356,55347,0.4001,4,16,0,0.08797653958944282,0.41935483870967744,0,1.0621468926553672,2.2142991180334023e-4,0.37397260273972605,0.015463917525773196,0.09278350515463918,0.26288659793814434,0.3006872852233677,0.22164948453608246,0.10481099656357389,0.003436426116838488,0.013745704467353952,0.3436426116838488,0.09090909090909091,0.2777777777777778,0.1111111111111111,0.9999090512291237,0.011730205278592375,0.03940886699507389,-0.9375464253473359,0.971508298796919,-1.12859196305239,-0.4387375922283433,0.6107140358227622,-0.5595812509519733,1,1.36986301369863,-0.4179000135506133,0,0,0,0,0,0,0,0,0,1.36986301369863,1.36986301369863,NA,19989,0.08,0.205,0.095,0.1,0.247,0.205,0.149,0.1,0.042,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,128.2,0,0,1546.3,297.3,99.3,0,631,NA,0,NA,NA,0,NA,1.9383307234242624,-0.5247913425047204
Wellfleet,52730799.0874,2574385,3109,0.5496944355098102,0.45030556449018977,0.03087809585075587,0.11289803795432615,0.05210678674815053,0.05789642972016726,0.04181408813123191,0.13444837568349952,0.09552910903827597,0.043100675458346734,0.07044065615953683,0.2219363139273078,0.1389514313284014,0.5168864586683821,0.4207140559665487,0.0064329366355741395,0.05596654872949502,0.9559343840463171,0.010935992280476037,0.014795754261820521,0.0019298809906722419,0.016403988420714055,45735,0.4931,56,208,0,0.1434108527131783,0.45219638242894056,0.0037297969332780773,1.2207142857142856,3.652020959082778e-5,0.4744290768735928,0,0.0488,0.2048,0.228,0.2516,0.1984,0.0492,0.0192,0.5184,0.07665094339622641,0.13846153846153847,0.13846153846153847,0.9999085847218686,0.03617571059431524,0.12462552426602756,-1.2991702348345224,0.6260291393609568,2.423290137716974,0.6439436265777736,0.6314470019475017,-0.28857308065327547,5,1.608234158893535,-0.337209830024706,0,0,0,0,0,0,0.32164683177870695,0,0,0.9649404953361209,0.9649404953361209,NA,25712,0.075,0.223,0.097,0.119,0.178,0.143,0.266,0.063,0.002,50.7,53.6,0,0,0,0,0,0,0,0,NA,0,0.5,0.778,0.444,0,NA,248.1,0,0,0,0,0,NA,212.7,0,0,0,641.9,152.7,28.4,0,263.2,2233,567.1,NA,NA,0,NA,15.27053100816044,-0.46971779134596664
Peru,67392853.0529,2553050,872,0.5022935779816514,0.49770642201834864,0.05389908256880734,0.1158256880733945,0.06422018348623854,0.12041284403669725,0.11123853211009174,0.22935779816513763,0.11467889908256881,0.03096330275229358,0.05619266055045872,0.05504587155963303,0.0481651376146789,0.7706422018348624,0.20871559633027523,0.0022935779816513763,0.01834862385321101,0.9552752293577982,0.005733944954128441,0.0022935779816513763,0.009174311926605505,0.02522935779816514,66354,0.3524,6,42,0,0.0821917808219178,0.2493150684931507,0.00631911532385466,1.0092165898617511,9.994949920040401e-5,0.19036697247706424,0.0029940119760479044,0.07634730538922156,0.3398203592814371,0.32934131736526945,0.20059880239520958,0.03592814371257485,0.01347305389221557,0.004491017964071856,0.25449101796407186,0.06934306569343066,0.42105263157894735,0.47368421052631576,0.9999087326929551,0.01643835616438356,0.07622504537205081,-0.5234397596143499,0.4489570867857716,0.4059287419798714,-0.9910619149769636,0.6260016947547463,-0.41748660688514727,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,18636,0.049,0.217,0.073,0.049,0.278,0.234,0.092,0.058,0.024,40.3,41.4,0,0,0,0,0,0,0,0,0,0,NA,NA,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,588.6,0,0,0,0,1913.7,NA,NA,0,0,NA,3.3512005015780906,-0.5189549648366698
Middlefield,62560906.784,2540990,511,0.512720156555773,0.487279843444227,0.033268101761252444,0.0821917808219178,0.05283757338551859,0.09197651663405088,0.06262230919765166,0.136986301369863,0.13894324853228962,0.07240704500978473,0.11937377690802348,0.15264187866927592,0.05675146771037182,0.7436399217221135,0.2191780821917808,0.0136986301369863,0.023483365949119372,0.949119373776908,0,0.005870841487279843,0,0.007827788649706457,78281,0.4067,2,9,0,0.0379746835443038,0.28270042194092826,0.012254901960784314,1.0522088353413654,3.7530493525989863e-4,0.40117416829745595,0,0.03529411764705882,0.4047058823529412,0.33176470588235296,0.13411764705882354,0.09411764705882353,0,0,0.22823529411764706,0.047058823529411764,1,0.75,0.9999099137947541,0.008438818565400843,0.02616279069767442,-0.0747207442425569,-0.0909967357249325,-1.6806964789167445,-1.1537250182001468,0.5751478887270582,-0.5595812509519733,1,1.9569471624266144,-0.21916820955110533,0,0,0,0,0,0,1.9569471624266144,0,0,1.9569471624266144,1.9569471624266144,NA,24137,0.086,0.252,0.092,0.062,0.231,0.196,0.129,0.026,0.008,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,262.9,262.9,148.7,0,0,NA,0,NA,0,0,0,2.115512691308641,-0.5240594272946061
Middleton,37509464.865,2541095,9436,0.40154726579058925,0.5984527342094108,0.03433658329800763,0.16500635862653668,0.10152607036880033,0.1384061042814752,0.12759643916913946,0.1549385332768122,0.0715345485375159,0.02108944467994913,0.03751589656634167,0.09389571852479864,0.05415430267062315,0.7737388724035609,0.1089444679949131,0.03465451462484104,0.08266214497668503,0.8162356930902925,0.030839338702840186,0.04705383637134379,0.09781687155574396,0.007100466299279355,108622,0.4351,93,248,0,0.05810862134447398,0.24686669198632738,0.027094831911690917,0.670975739330618,6.2108246339858835e-6,0.2066553624417126,0.002122176747006215,0.08837350310747309,0.3080187964226163,0.23192360163710776,0.23434894649082916,0.10065181142943762,0.02773988176443838,0.00894345914809762,0.3716840988328028,0.041855774079677256,0.8433734939759037,0.7108433734939759,0.9999321026024636,0.03532092669958223,0.057527255857109716,1.06677197357379,-0.217068173040066,-0.3734064963281582,-0.265011080427642,-0.5226103080149798,0.2046578359756493,7,0.7418397626112759,-0.6304899700545379,0,0,0,0.10597710894446799,0.10597710894446799,0,0,0,0,0.7418397626112759,0.6358626536668079,NA,29031,0.037,0.091,0.024,0.085,0.23,0.238,0.135,0.017,0.008,44.5,44.1,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0.886,0.155,0,NA,132.2,0,0,NA,0,0,0,154.2,0,0,0,491.4,82.1,23.8,0,92.7,826.2,286.4,242.4,NA,0,255.2,65.15456263673003,-0.2636534726868595
Milford,38902715.7818,2541165,28337,0.5126160143981368,0.4873839856018633,0.0689910717436567,0.16850760489818964,0.07128489254331792,0.13265342132194657,0.13801743303807743,0.1611320887885097,0.0731199491830469,0.021173730458411266,0.03772452976673607,0.07216713131241839,0.05522814694568938,0.6604439425486114,0.15555633976779476,0.027667007798990718,0.15633270988460318,0.8110244556586794,0.02703179588523838,0.022373575184387904,0.10159861664961005,0.022055969227511733,69741,0.4242,299,949,0,0.12397606994937874,0.3284859641049241,0.008586375525986581,1.0517703279994208,2.0784931441277247e-6,0.18629353848325514,0.0150099555827845,0.08163577883289937,0.2817685199366927,0.2817685199366927,0.23158217184867513,0.090059733496707,0.016898963598305,0.01628631235002808,0.3548271812937152,0.08223684210526316,0.175,0.45,0.9999330685758563,0.02751955821445007,0.05973813420621931,-0.39601364197669886,0.7613771282179426,-0.2812557421603163,-0.36944539477844085,-0.5656605800736949,0.1103019525891536,214,7.551963863500018,1.6747813457568121,0.035289550764018775,0.10586865229205632,1.3057133782686947,0.035289550764018775,0.07057910152803755,0.035289550764018775,0.5293432614602817,0.035289550764018775,0.35289550764018773,6.105092282175248,7.375516109679924,0.4279069767441861,23742,0.072,0.191,0.095,0.079,0.248,0.25,0.129,0.056,0.01,69.5,64.2,110.2,85.4,62.5,0,0,0,0,0,0.045,0.029,0.17,0.87,0.426,0,NA,79.9,0,0,0,0,NA,NA,141.7,14.3,14.3,0,639.8,130.4,37.2,23,193.5,886.5,272.5,199.8,118.1,0,332.2,188.65647685695046,0.24651655519656987
Millis,31800294.7114,2541515,8051,0.5054030555210532,0.4945969444789467,0.07527015277605266,0.16494845360824742,0.06222829462178611,0.10470748975282573,0.14408148056142095,0.19053533722518942,0.0835921003602037,0.027822630729101974,0.023723761023475346,0.08011427151906596,0.04297602782263073,0.6826481182461805,0.1916532107812694,0.019252266799155385,0.10644640417339461,0.9164078996397963,0.0018631225934666502,0.03477828841137747,0.04334865234132406,0.0036020370140355234,92042,0.4389,56,218,0,0.09286412512218964,0.26849136526555883,0.002302820955670697,1.0218483174284279,6.402483139060653e-6,0.174636691094274,3.5612535612535614e-4,0.022435897435897436,0.2387820512820513,0.24964387464387464,0.30982905982905984,0.14903846153846154,0.0202991452991453,0.009971509971509971,0.48913817663817666,0.05033407572383074,0.23893805309734514,0.3805309734513274,0.9999157104455247,0.018246985988921473,0.050591784636806685,0.44299723769181404,-0.011636399885530734,-0.6624811546953546,0.462656718555584,0.30491689665952365,-0.5134106399870227,9,1.1178735560799902,-0.5032000844346814,0,0,0,0.12420817289777668,0.24841634579555336,0,0,0,0,1.1178735560799902,0.9936653831822134,NA,27957,0.029,0.093,0.028,0.075,0.269,0.268,0.119,0.021,0.002,53.4,54,NA,NA,NA,0,0,0,0,0,0,NA,0.135,0.905,0.153,0,NA,88.1,0,0,88.1,0,0,0,176.1,0,12.7,0,517.5,162.4,43.9,51.5,152,566.1,163.5,251.6,NA,NA,208.1,65.5717012714637,-0.2619303283108634
Orange,93255176.1961,2551265,7752,0.5070949432404541,0.49290505675954593,0.04373065015479876,0.17401960784313725,0.07636738906088751,0.11351909184726522,0.10229618163054696,0.18459752321981424,0.06953044375644994,0.03611971104231166,0.04411764705882353,0.09803921568627451,0.0576625386996904,0.7852167182662538,0.17917956656346748,0.007739938080495356,0.02786377708978328,0.9614293085655314,0.001805985552115583,0.010964912280701754,0.013544891640866873,0.00890092879256966,38585,0.4261,165,481,0,0.09883004926108374,0.3947044334975369,0.021811750835134605,1.0287882753205968,1.0350536390755313e-5,0.2359391124871001,0.015899122807017545,0.1337719298245614,0.37737573099415206,0.33735380116959063,0.09557748538011696,0.04294590643274854,0.007858187134502924,0.005116959064327485,0.1514985380116959,0.0768056968463886,0.19205298013245034,0.3443708609271523,0.9999075346729657,0.05080049261083744,0.12926632625638268,-1.568168386918728,0.6297788615344447,2.616721587044377,-1.629135216467229,0.6768408260820996,-0.5148265704884075,24,3.0959752321981426,0.16640020274928177,0,0.12899896800825594,0.12899896800825594,0,0,0.2579979360165119,0.2579979360165119,0,0.2579979360165119,2.8379772961816307,2.9669762641898867,0.20833333333333331,17361,0.078,0.287,0.082,0.113,0.267,0.256,0.146,0.085,0.026,54.4,51.5,0,NA,NA,0,0,0,0,0,0.08,0.167,0.347,0.707,0.6,0,NA,NA,0,0,NA,0,0,NA,156.7,0,12.8,0,737.2,154.2,36,15.6,235.7,1893.2,548.4,339.5,124.6,NA,321.4,21.529730173166723,-0.4438618697377785
